,receptor,weight,ligexp,recpercent,LRexp,GE,cell
4248,RPSA,0.09426088,1.104510446,0.832920792,0.919969715,GE7,Perivascular-like (PVL) Cells
4249,ANXA6,0.10564052,1.078023191,0.46369637,0.49987544,GE7,Perivascular-like (PVL) Cells
4250,ICAM1,0.283643276,1.48053638,0.090346535,0.133761331,GE7,Perivascular-like (PVL) Cells
4251,EGFR,0.435974353,1.48053638,0.146452145,0.216827729,GE7,Perivascular-like (PVL) Cells
4252,SORT1,0.265904493,1.028678518,0.216171617,0.222371099,GE7,Perivascular-like (PVL) Cells
4253,TNFRSF1A,0.270708919,1.028678518,0.369636964,0.380237604,GE7,Perivascular-like (PVL) Cells
4254,EGFR,0.157641892,1.028678518,0.146452145,0.150652176,GE7,Perivascular-like (PVL) Cells
4255,INSR,0.368228631,2.214953991,0.078382838,0.173614381,GE7,Perivascular-like (PVL) Cells
4256,CUL5,0.168603502,2.214953991,0.119636964,0.26499037,GE7,Perivascular-like (PVL) Cells
4257,ANXA6,0.136650637,2.214953991,0.46369637,1.027066125,GE7,Perivascular-like (PVL) Cells
4258,IGF1R,0.422350321,2.214953991,0.091584158,0.202854697,GE7,Perivascular-like (PVL) Cells
4259,LRP10,0.317742648,1.545054126,0.339521452,0.524579021,GE8,Perivascular-like (PVL) Cells
4260,SEC63,0.160410267,1.545054126,0.258250825,0.399011503,GE8,Perivascular-like (PVL) Cells
4261,CD44,0.157349922,1.545054126,0.415429043,0.641860357,GE8,Perivascular-like (PVL) Cells
4262,DDR2,0.287513126,1.545054126,0.251237624,0.388175727,GE8,Perivascular-like (PVL) Cells
4263,ANXA6,0.10564052,1.215698092,0.46369637,0.563714792,GE8,Perivascular-like (PVL) Cells
4264,ITGB1,0.096088962,1.460869279,0.750412541,1.096254628,GE8,Perivascular-like (PVL) Cells
4265,ITGA7,0.428658668,1.446715161,0.272277228,0.393907593,GE8,Perivascular-like (PVL) Cells
4266,RPSA,0.09426088,1.446715161,0.832920792,1.204999138,GE8,Perivascular-like (PVL) Cells
4267,ITGB1,0.206282774,1.446715161,0.750412541,1.085633201,GE8,Perivascular-like (PVL) Cells
4268,ITGA7,0.325603626,1.465634171,0.272277228,0.399058809,GE8,Perivascular-like (PVL) Cells
4269,CD46,0.861336822,1.465634171,0.254537954,0.373059523,GE8,Perivascular-like (PVL) Cells
4270,RACK1,0.277758087,1.465634171,0.835808581,1.224989616,GE8,Perivascular-like (PVL) Cells
4271,PDGFRB,0.123843448,1.465634171,0.691419142,1.013367521,GE8,Perivascular-like (PVL) Cells
4272,FAT1,0.141791863,1.465634171,0.232673267,0.341013891,GE8,Perivascular-like (PVL) Cells
4273,ITGA1,0.146469335,1.223876538,0.354785479,0.434213623,GE8,Perivascular-like (PVL) Cells
4274,CD44,0.402828991,1.223876538,0.415429043,0.508433859,GE8,Perivascular-like (PVL) Cells
4275,ITGB1,0.50119522,1.223876538,0.750412541,0.918412303,GE8,Perivascular-like (PVL) Cells
4276,RPSA,0.161194147,1.209071219,0.832920792,1.007060558,GE8,Perivascular-like (PVL) Cells
4277,CD44,0.294752691,1.209071219,0.415429043,0.502283299,GE8,Perivascular-like (PVL) Cells
4278,ITGB1,0.433977464,1.209071219,0.750412541,0.907302206,GE8,Perivascular-like (PVL) Cells
4279,RACK1,0.225262834,1.965494231,0.835808581,1.642776944,GE8,Perivascular-like (PVL) Cells
4280,DDR2,0.230756591,1.965494231,0.251237624,0.4938061,GE8,Perivascular-like (PVL) Cells
4281,PTGIR,0.142693839,2.310788798,0.192656766,0.445189096,GE8,Perivascular-like (PVL) Cells
4282,HRH2,0.34672196,2.310788798,0.186468647,0.43088966,GE8,Perivascular-like (PVL) Cells
4283,GPR20,0.171086443,2.310788798,0.168729373,0.389897945,GE8,Perivascular-like (PVL) Cells
4284,TNFRSF1A,0.316229025,1.162949016,0.369636964,0.429868943,GE8,Perivascular-like (PVL) Cells
4285,ITGB1,0.215323106,1.162949016,0.750412541,0.872691526,GE8,Perivascular-like (PVL) Cells
4286,PDGFRB,0.137835038,1.301455571,0.691419142,0.899851294,GE8,Perivascular-like (PVL) Cells
4287,NOTCH3,0.206669735,1.301455571,0.679867987,0.884817979,GE8,Perivascular-like (PVL) Cells
4288,NOTCH3,0.522547121,1.338009466,0.679867987,0.909669802,GE8,Perivascular-like (PVL) Cells
4289,ITGB1,0.17662245,1.338009466,0.750412541,1.004059083,GE8,Perivascular-like (PVL) Cells
4290,ITGB1,0.223456103,2.36009366,0.750412541,1.771043881,GE8,Perivascular-like (PVL) Cells
4291,NRP1,0.155542433,1.490254299,0.227310231,0.338750049,GE8,Perivascular-like (PVL) Cells
4292,ITGB1,0.259535024,1.224304985,0.750412541,0.918733815,GE8,Perivascular-like (PVL) Cells
4293,CD44,0.157349922,1.237231446,0.415429043,0.513981875,GE9,Perivascular-like (PVL) Cells
4294,CD44,0.167095569,1.219856861,0.415429043,0.506763968,GE9,Perivascular-like (PVL) Cells
4295,CD99,0.24472722,1.219856861,0.577557756,0.704537791,GE9,Perivascular-like (PVL) Cells
4296,CXCR4,0.173296783,9.352629128,0.056105611,0.524734968,GE9,Perivascular-like (PVL) Cells
4297,SSTR2,0.224866336,9.352629128,0.256188119,2.396032462,GE9,Perivascular-like (PVL) Cells
4298,P2RY14,0.244236085,9.352629128,0.067656766,0.632768637,GE9,Perivascular-like (PVL) Cells
4299,NPY1R,0.245135897,9.352629128,0.14480198,1.354279218,GE9,Perivascular-like (PVL) Cells
4300,CCR10,0.237871171,9.352629128,0.109735974,1.026319863,GE9,Perivascular-like (PVL) Cells
4301,ACKR3,0.228546832,9.352629128,0.11179868,1.04561159,GE9,Perivascular-like (PVL) Cells
4302,S1PR3,0.136290501,4.523765806,0.164191419,0.742763527,GE9,Perivascular-like (PVL) Cells
4303,ADRA2A,0.124512806,4.523765806,0.195132013,0.882731529,GE9,Perivascular-like (PVL) Cells
4304,SSTR2,0.224866336,4.523765806,0.256188119,1.158935052,GE9,Perivascular-like (PVL) Cells
4305,NPY1R,0.245135897,4.523765806,0.14480198,0.655050247,GE9,Perivascular-like (PVL) Cells
4306,ACKR3,0.228546832,4.523765806,0.11179868,0.505751045,GE9,Perivascular-like (PVL) Cells
4307,PLXND1,0.594445167,5.343985803,0.158828383,0.848776623,GE9,Perivascular-like (PVL) Cells
4308,NOTCH3,0.171940248,1.457504372,0.679867987,0.990910563,GE9,Perivascular-like (PVL) Cells
4309,PDGFRB,0.137835038,1.274932154,0.691419142,0.881512496,GE9,Perivascular-like (PVL) Cells
4310,NOTCH3,0.206669735,1.274932154,0.679867987,0.866785557,GE9,Perivascular-like (PVL) Cells
4311,ITGB1,0.17662245,2.57563452,0.750412541,1.932788445,GE9,Perivascular-like (PVL) Cells
4312,NOTCH3,0.522547121,2.57563452,0.679867987,1.751091456,GE9,Perivascular-like (PVL) Cells
4313,ITGB1,0.096088962,1.279533697,0.750412541,0.960178133,GE9,Perivascular-like (PVL) Cells
4314,ITGB1,0.206282774,1.183328428,0.750412541,0.887984493,GE9,Perivascular-like (PVL) Cells
4315,RPSA,0.09426088,1.183328428,0.832920792,0.985618851,GE9,Perivascular-like (PVL) Cells
4316,DDR2,0.230756591,2.876341413,0.251237624,0.722645182,GE9,Perivascular-like (PVL) Cells
4317,RACK1,0.225262834,2.876341413,0.835808581,2.404070834,GE9,Perivascular-like (PVL) Cells
4318,ITGB1,0.389762464,1.754309869,0.750412541,1.316456127,GE9,Perivascular-like (PVL) Cells
4319,ITGB1,0.433977464,1.013674169,0.750412541,0.760673809,GE9,Perivascular-like (PVL) Cells
4320,RPSA,0.161194147,1.013674169,0.832920792,0.844310291,GE9,Perivascular-like (PVL) Cells
4321,RACK1,0.277758087,1.09835078,0.835808581,0.918011007,GE9,Perivascular-like (PVL) Cells
4322,PDGFRB,0.123843448,1.09835078,0.691419142,0.759420754,GE9,Perivascular-like (PVL) Cells
4323,ITGB1,0.17662245,2.677295548,0.750412541,2.009076156,GE9,Perivascular-like (PVL) Cells
4324,RPSA,0.162086214,2.040452668,0.832920792,1.699535452,GE9,Perivascular-like (PVL) Cells
4325,MYLK,0.359634844,2.040452668,0.697607261,1.423434596,GE9,Perivascular-like (PVL) Cells
4326,TNFRSF1A,0.286159054,2.040452668,0.369636964,0.754226729,GE9,Perivascular-like (PVL) Cells
4327,TNFRSF1A,0.270708919,1.562907278,0.369636964,0.577708301,GE9,Perivascular-like (PVL) Cells
4328,MYLK,0.165787333,1.388203037,0.697607261,0.968420518,GE9,Perivascular-like (PVL) Cells
4329,CD44,0.167095569,1.388203037,0.415429043,0.576699859,GE9,Perivascular-like (PVL) Cells
4330,ITGA4,0.129681653,1.316997948,0.133551631,0.175887224,GE1,Plasma Cells
4331,CD74,0.616099018,1.316997948,0.853467431,1.124014855,GE1,Plasma Cells
4332,TNFRSF14,0.405857354,1.316997948,0.190971816,0.25150949,GE1,Plasma Cells
4333,PTK2B,0.154872339,2.20524344,0.091334347,0.201414469,GE1,Plasma Cells
4334,PRNP,0.217158415,2.20524344,0.102678049,0.226430095,GE1,Plasma Cells
4335,ITGB1,0.142809968,2.597490374,0.239504152,0.622109728,GE1,Plasma Cells
4336,CXCR4,0.173296783,1.833480108,0.508127704,0.931642038,GE1,Plasma Cells
4337,CXCR3,0.205567847,1.833480108,0.164074377,0.300827107,GE1,Plasma Cells
4338,CCR7,0.221711652,1.833480108,0.097532452,0.178823811,GE1,Plasma Cells
4339,CCR2,0.217854977,1.833480108,0.075195884,0.137870157,GE1,Plasma Cells
4340,ITGB2,0.24899674,1.214035578,0.196468249,0.238519445,GE1,Plasma Cells
4341,CXCR4,0.217748793,8.238371495,0.508127704,4.186144795,GE1,Plasma Cells
4342,RAMP2,0.27225811,10.43053217,0.026897439,0.280554602,GE1,Plasma Cells
4343,PTGER4,0.14354404,10.43053217,0.063033563,0.65747361,GE1,Plasma Cells
4344,PTGER2,0.142414743,10.43053217,0.013799556,0.143936709,GE1,Plasma Cells
4345,HRH2,0.34672196,10.43053217,0.024675477,0.257378352,GE1,Plasma Cells
4346,CALCRL,0.29439471,10.43053217,0.01976377,0.206146642,GE1,Plasma Cells
4347,SELENOS,0.344150839,3.630141778,0.474564378,1.722735977,GE10,Plasma Cells
4348,CXCR4,0.173296783,3.630141778,0.508127704,1.844575608,GE10,Plasma Cells
4349,CXCR3,0.205567847,3.630141778,0.164074377,0.595613252,GE10,Plasma Cells
4350,CXCR4,0.173296783,2.283391998,0.508127704,1.160254734,GE10,Plasma Cells
4351,CXCR4,0.173296783,1.233600368,0.508127704,0.626826523,GE10,Plasma Cells
4352,CXCR4,0.252284246,1.621221813,0.508127704,0.823787718,GE10,Plasma Cells
4353,CD44,0.167095569,1.621221813,0.350134487,0.567645668,GE10,Plasma Cells
4354,CALM1,0.172089622,1.696302108,0.642614899,1.090069008,GE10,Plasma Cells
4355,RACK1,0.277758087,1.023128687,0.713834639,0.730344697,GE10,Plasma Cells
4356,ITGB2,0.267106333,2.701612839,0.196468249,0.530781145,GE10,Plasma Cells
4357,ITGB1,0.223456103,2.701612839,0.239504152,0.647047491,GE10,Plasma Cells
4358,IL2RG,0.413630673,2.098748306,0.321015086,0.673729868,GE10,Plasma Cells
4359,CXCR4,0.173296783,1.206240474,0.508127704,0.612924203,GE2,Plasma Cells
4360,CXCR4,0.252284246,1.072667632,0.508127704,0.545052141,GE2,Plasma Cells
4361,CD44,0.167095569,1.072667632,0.350134487,0.375577931,GE2,Plasma Cells
4362,CXCR4,0.173296783,1.05858688,0.508127704,0.537897321,GE2,Plasma Cells
4363,CD74,0.616099018,1.090701593,0.853467431,0.930878286,GE2,Plasma Cells
4364,RPSA,0.162086214,1.043696997,0.731142556,0.763091291,GE2,Plasma Cells
4365,RACK1,0.120180317,1.07621906,0.713834639,0.768242444,GE2,Plasma Cells
4366,RACK1,0.277758087,1.506569385,0.713834639,1.075441413,GE2,Plasma Cells
4367,CD44,0.167095569,1.260424587,0.350134487,0.441318116,GE2,Plasma Cells
4368,ITGB2,0.267106333,1.887480918,0.196468249,0.370830072,GE2,Plasma Cells
4369,ITGB1,0.223456103,1.887480918,0.239504152,0.452059516,GE2,Plasma Cells
4370,SELENOS,0.344150839,7.864018853,0.474564378,3.731983219,GE3,Plasma Cells
4371,CXCR4,0.173296783,7.864018853,0.508127704,3.995925847,GE3,Plasma Cells
4372,CXCR3,0.205567847,7.864018853,0.164074377,1.290283996,GE3,Plasma Cells
4373,CXCR4,0.307457128,4.547206624,0.508127704,2.310561663,GE3,Plasma Cells
4374,CXCR4,0.173296783,2.90215939,0.508127704,1.474667589,GE3,Plasma Cells
4375,CXCR4,0.252284246,6.410361413,0.508127704,3.257282229,GE3,Plasma Cells
4376,CXCR3,0.205567847,6.410361413,0.164074377,1.051776057,GE3,Plasma Cells
4377,CD44,0.167095569,6.410361413,0.350134487,2.244488606,GE3,Plasma Cells
4378,CD44,0.162657462,4.008728859,0.350134487,1.403594223,GE3,Plasma Cells
4379,IL2RG,0.413630673,4.245518595,0.321015086,1.362875517,GE3,Plasma Cells
4380,RPSA,0.161194147,1.810753701,0.731142556,1.32391909,GE3,Plasma Cells
4381,CALM1,0.172089622,2.555275908,0.642614899,1.642058369,GE3,Plasma Cells
4382,IL6ST,0.551000172,7.155510879,0.148988422,1.066088277,GE3,Plasma Cells
4383,CXCR4,0.173296783,1.899303461,0.508127704,0.965088708,GE4,Plasma Cells
4384,SELENOS,0.344150839,1.899303461,0.474564378,0.901341767,GE4,Plasma Cells
4385,CXCR4,0.307457128,4.111056758,0.508127704,2.088941833,GE4,Plasma Cells
4386,CXCR3,0.305623246,4.111056758,0.164074377,0.674519078,GE4,Plasma Cells
4387,CXCR4,0.173296783,2.061142568,0.508127704,1.047323641,GE4,Plasma Cells
4388,CXCR4,0.252284246,1.318726788,0.508127704,0.670081616,GE4,Plasma Cells
4389,CXCR4,0.173296783,10.82223772,0.508127704,5.499078807,GE4,Plasma Cells
4390,CXCR3,0.205567847,10.82223772,0.164074377,1.775651914,GE4,Plasma Cells
4391,CCR7,0.221711652,10.82223772,0.097532452,1.055519384,GE4,Plasma Cells
4392,CCR2,0.217854977,10.82223772,0.075195884,0.813787727,GE4,Plasma Cells
4393,CCR10,0.237871171,10.82223772,0.057069349,0.617618057,GE4,Plasma Cells
4394,CD44,0.162657462,2.854076775,0.350134487,0.999310708,GE4,Plasma Cells
4395,LY96,0.398844989,2.726738369,0.238685534,0.650833003,GE4,Plasma Cells
4396,RACK1,0.277758087,1.063461141,0.713834639,0.7591354,GE4,Plasma Cells
4397,IL2RG,0.413630673,2.445845681,0.321015086,0.785153361,GE4,Plasma Cells
4398,RPSA,0.162086214,1.233634114,0.731142556,0.9019624,GE4,Plasma Cells
4399,ITGAL,0.114931385,47.10985687,0.058238802,2.743621649,GE5,Plasma Cells
4400,CD2,0.939364584,47.10985687,0.132733014,6.253033277,GE5,Plasma Cells
4401,CD4,0.397638868,47.10985687,0.088293767,4.159506717,GE5,Plasma Cells
4402,INSR,0.37823044,47.10985687,0.033446381,1.5756542,GE5,Plasma Cells
4403,CD44,0.216539832,47.10985687,0.350134487,16.49478558,GE5,Plasma Cells
4404,SDC1,0.607544019,26.27341953,0.214243948,5.628921129,GE5,Plasma Cells
4405,S1PR4,0.137726139,26.27341953,0.063735236,1.674542585,GE5,Plasma Cells
4406,CCR7,0.393353105,26.27341953,0.097532452,2.562511038,GE5,Plasma Cells
4407,CCR2,0.386510727,26.27341953,0.075195884,1.975652995,GE5,Plasma Cells
4408,CCR10,0.135941468,26.27341953,0.057069349,1.499406938,GE5,Plasma Cells
4409,CD44,0.402828991,6.515753322,0.350134487,2.281389948,GE5,Plasma Cells
4410,ITGB1,0.50119522,6.515753322,0.239504152,1.560549971,GE5,Plasma Cells
4411,RPSA,0.161194147,3.081131711,0.731142556,2.252746516,GE5,Plasma Cells
4412,ITGA4,0.176509641,24.85514986,0.133551631,3.319445812,GE5,Plasma Cells
4413,NCSTN,0.300017166,24.85514986,0.071804467,1.784710796,GE5,Plasma Cells
4414,SDC1,0.183918326,24.85514986,0.214243948,5.325065436,GE5,Plasma Cells
4415,SDC1,0.214044129,12.95815086,0.214243948,2.776205401,GE5,Plasma Cells
4416,ALOX5,0.408919672,33.57630398,0.045842592,1.539224788,GE5,Plasma Cells
4417,CCR1,0.675043469,34.29935416,0.043269793,1.484125955,GE5,Plasma Cells
4418,ITGA4,0.129681653,1.84244315,0.133551631,0.246061288,GE6,Plasma Cells
4419,CD74,0.616099018,1.84244315,0.853467431,1.572465222,GE6,Plasma Cells
4420,TNFRSF14,0.405857354,1.84244315,0.190971816,0.351854715,GE6,Plasma Cells
4421,PTK2B,0.154872339,1.322262321,0.091334347,0.120767965,GE6,Plasma Cells
4422,PRNP,0.217158415,1.322262321,0.102678049,0.135767316,GE6,Plasma Cells
4423,FPR3,0.165635904,1.175095524,0.041398667,0.048647388,GE6,Plasma Cells
4424,CXCR4,0.173296783,1.175095524,0.508127704,0.597098591,GE6,Plasma Cells
4425,P2RY14,0.244236085,1.175095524,0.045842592,0.053869424,GE6,Plasma Cells
4426,LPAR2,0.207431871,1.175095524,0.027949947,0.032843858,GE6,Plasma Cells
4427,FPR1,0.226510617,1.175095524,0.02561104,0.030095418,GE6,Plasma Cells
4428,CXCR6,0.225518483,1.175095524,0.02280435,0.02679729,GE6,Plasma Cells
4429,CXCR3,0.205567847,1.175095524,0.164074377,0.192803066,GE6,Plasma Cells
4430,CCR7,0.221711652,1.175095524,0.097532452,0.114609948,GE6,Plasma Cells
4431,CCR6,0.231375926,1.175095524,0.020465443,0.02404885,GE6,Plasma Cells
4432,CCR5,0.189389147,1.175095524,0.023506023,0.027621822,GE6,Plasma Cells
4433,CCR2,0.217854977,1.175095524,0.075195884,0.088362346,GE6,Plasma Cells
4434,CCR10,0.237871171,1.175095524,0.057069349,0.067061936,GE6,Plasma Cells
4435,CCR1,0.223583659,1.175095524,0.043269793,0.05084614,GE6,Plasma Cells
4436,C5AR1,0.222952854,1.175095524,0.027014384,0.031744482,GE6,Plasma Cells
4437,C3AR1,0.214246068,1.175095524,0.023622968,0.027759244,GE6,Plasma Cells
4438,NOTCH2,0.401485349,1.10659478,0.059759093,0.0661291,GE6,Plasma Cells
4439,LRP1,0.486493867,1.113446941,0.02409075,0.026823771,GE6,Plasma Cells
4440,LDLR,0.122286675,1.113446941,0.026078821,0.029037384,GE6,Plasma Cells
4441,SORL1,0.182382625,1.113446941,0.054379605,0.060548805,GE6,Plasma Cells
4442,ITGB2,0.24899674,1.350754102,0.196468249,0.265380294,GE6,Plasma Cells
4443,TRAF2,0.200649762,1.268560941,0.04385452,0.055632131,GE6,Plasma Cells
4444,RYK,0.331812761,1.077946999,0.019062098,0.020547931,GE6,Plasma Cells
4445,ITGA4,0.129681653,1.057456869,0.133551631,0.14122509,GE7,Plasma Cells
4446,CD74,0.616099018,1.057456869,0.853467431,0.902504997,GE7,Plasma Cells
4447,TNFRSF14,0.405857354,1.057456869,0.190971816,0.201944459,GE7,Plasma Cells
4448,PTK2B,0.154872339,1.791793403,0.091334347,0.16365228,GE7,Plasma Cells
4449,PRNP,0.217158415,1.791793403,0.102678049,0.183977851,GE7,Plasma Cells
4450,ICAM1,0.283643276,1.48053638,0.143491989,0.21244511,GE7,Plasma Cells
4451,CXCR4,0.173296783,1.091414426,0.508127704,0.554577907,GE7,Plasma Cells
4452,CXCR3,0.205567847,1.091414426,0.164074377,0.179073142,GE7,Plasma Cells
4453,ITGB1,0.206282774,1.067426594,0.239504152,0.255653101,GE7,Plasma Cells
4454,ANXA6,0.136650637,2.214953991,0.183370366,0.406156924,GE7,Plasma Cells
4455,CUL5,0.168603502,2.214953991,0.094257982,0.208777092,GE7,Plasma Cells
4456,IL2RG,0.413630673,1.396451698,0.321015086,0.448282062,GE7,Plasma Cells
4457,ITGB1,0.142809968,1.0230612,0.239504152,0.245027405,GE7,Plasma Cells
4458,RACK1,0.225262834,1.965494231,0.713834639,1.403037865,GE8,Plasma Cells
4459,RACK1,0.120180317,1.619381919,0.713834639,1.155970908,GE8,Plasma Cells
4460,CD47,0.370472889,1.465634171,0.235411063,0.345026498,GE8,Plasma Cells
4461,RACK1,0.277758087,1.465634171,0.713834639,1.046220439,GE8,Plasma Cells
4462,RPSA,0.161194147,1.209071219,0.731142556,0.884003422,GE8,Plasma Cells
4463,CD44,0.294752691,1.209071219,0.350134487,0.423337531,GE8,Plasma Cells
4464,CXCR4,0.173296783,1.000565301,0.508127704,0.508414949,GE8,Plasma Cells
4465,ITGB1,0.206282774,1.767751266,0.239504152,0.423383767,GE8,Plasma Cells
4466,ITGB2,0.267106333,2.36009366,0.196468249,0.46368347,GE8,Plasma Cells
4467,ITGB1,0.223456103,2.36009366,0.239504152,0.56525223,GE8,Plasma Cells
4468,CXCR4,0.173296783,4.523765806,0.508127704,2.298650734,GE9,Plasma Cells
4469,CXCR3,0.205567847,4.523765806,0.164074377,0.742234057,GE9,Plasma Cells
4470,CXCR4,0.173296783,9.352629128,0.508127704,4.752329969,GE9,Plasma Cells
4471,CXCR3,0.205567847,9.352629128,0.164074377,1.5345268,GE9,Plasma Cells
4472,CCR7,0.221711652,9.352629128,0.097532452,0.912184855,GE9,Plasma Cells
4473,CCR2,0.217854977,9.352629128,0.075195884,0.703279211,GE9,Plasma Cells
4474,CCR10,0.237871171,9.352629128,0.057069349,0.533748452,GE9,Plasma Cells
4475,ITGB1,0.17662245,2.677295548,0.239504152,0.641223399,GE9,Plasma Cells
4476,RACK1,0.225262834,2.876341413,0.713834639,2.053232135,GE9,Plasma Cells
4477,RACK1,0.120180317,1.423896986,0.713834639,1.016426991,GE9,Plasma Cells
4478,RPSA,0.162086214,2.040452668,0.731142556,1.49186178,GE9,Plasma Cells
4479,RACK1,0.277758087,1.09835078,0.713834639,0.784040833,GE9,Plasma Cells
4480,RPSA,0.161194147,1.013674169,0.731142556,0.741140323,GE9,Plasma Cells
4481,RACK1,0.120180317,3.199549018,0.839483395,2.685968272,GE1,Regulatory T Cells
4482,PTK2B,0.154872339,2.20524344,0.123399175,0.272125222,GE1,Regulatory T Cells
4483,CALM1,0.019348331,2.20524344,0.819405253,1.806988059,GE1,Regulatory T Cells
4484,PRNP,0.217158415,2.20524344,0.263620577,0.581347549,GE1,Regulatory T Cells
4485,ANXA6,0.10564052,1.008813056,0.416214456,0.419882578,GE1,Regulatory T Cells
4486,CD47,0.034005152,1.733982812,0.316800521,0.549326658,GE1,Regulatory T Cells
4487,ITGA4,0.227632009,1.733982812,0.281528109,0.488164903,GE1,Regulatory T Cells
4488,ITGB1,0.215658962,1.733982812,0.40395051,0.700443241,GE1,Regulatory T Cells
4489,SORL1,0.182382625,1.196181464,0.15715216,0.1879825,GE1,Regulatory T Cells
4490,ITGB1,0.142809968,2.597490374,0.40395051,1.049257561,GE1,Regulatory T Cells
4491,RPSA,0.09426088,1.40106504,0.888213588,1.244445006,GE1,Regulatory T Cells
4492,ITGB1,0.206282774,1.40106504,0.40395051,0.565960937,GE1,Regulatory T Cells
4493,TGFBR2,0.179929659,1.523326703,0.10907315,0.166154041,GE1,Regulatory T Cells
4494,ITGAL,0.065429037,1.214035578,0.222053397,0.269580724,GE1,Regulatory T Cells
4495,ITGB2,0.24899674,1.214035578,0.484046017,0.587649086,GE1,Regulatory T Cells
4496,CXCR4,0.217748793,8.238371495,0.657043629,5.412969506,GE1,Regulatory T Cells
4497,LPAR2,0.207431871,1.833480108,0.152376818,0.279379864,GE1,Regulatory T Cells
4498,CXCR6,0.225518483,1.833480108,0.31007163,0.568510166,GE1,Regulatory T Cells
4499,CXCR3,0.205567847,1.833480108,0.422075103,0.773866305,GE1,Regulatory T Cells
4500,CCR8,0.239092944,1.833480108,0.173323204,0.317784646,GE1,Regulatory T Cells
4501,CCR7,0.221711652,1.833480108,0.198176688,0.363353015,GE1,Regulatory T Cells
4502,CCR6,0.231375926,1.833480108,0.154113306,0.282563681,GE1,Regulatory T Cells
4503,CCR5,0.189389147,1.833480108,0.094638593,0.173517978,GE1,Regulatory T Cells
4504,CCR4,0.224542991,1.833480108,0.148686781,0.272614255,GE1,Regulatory T Cells
4505,CXCR4,0.173296783,1.833480108,0.657043629,1.204676424,GE1,Regulatory T Cells
4506,TIGIT,0.843964667,1.161893781,0.688734534,0.800236373,GE1,Regulatory T Cells
4507,CXCR6,0.225518483,2.122219583,0.31007163,0.658040086,GE10,Regulatory T Cells
4508,CXCR4,0.173296783,2.122219583,0.657043629,1.394390857,GE10,Regulatory T Cells
4509,CXCR3,0.205567847,2.122219583,0.422075103,0.895736049,GE10,Regulatory T Cells
4510,ITGB2,0.291603183,2.122219583,0.484046017,1.027251936,GE10,Regulatory T Cells
4511,CXCR4,0.173296783,1.230368183,0.657043629,0.808405577,GE10,Regulatory T Cells
4512,SELENOS,0.344150839,3.630141778,0.182548296,0.662676196,GE10,Regulatory T Cells
4513,P2RY10,0.154809555,3.630141778,0.275993054,1.001893916,GE10,Regulatory T Cells
4514,S1PR4,0.137726139,3.630141778,0.215867159,0.783628391,GE10,Regulatory T Cells
4515,LPAR2,0.207431871,3.630141778,0.152376818,0.553149453,GE10,Regulatory T Cells
4516,CXCR6,0.225518483,3.630141778,0.31007163,1.125603979,GE10,Regulatory T Cells
4517,CXCR4,0.173296783,3.630141778,0.657043629,2.385161529,GE10,Regulatory T Cells
4518,CXCR3,0.205567847,3.630141778,0.422075103,1.532192465,GE10,Regulatory T Cells
4519,CCR8,0.239092944,3.630141778,0.173323204,0.629187803,GE10,Regulatory T Cells
4520,CCR7,0.221711652,3.630141778,0.198176688,0.719409473,GE10,Regulatory T Cells
4521,CCR6,0.231375926,3.630141778,0.154113306,0.55945315,GE10,Regulatory T Cells
4522,CCR4,0.224542991,3.630141778,0.148686781,0.539754096,GE10,Regulatory T Cells
4523,CXCR4,0.173296783,1.233600368,0.657043629,0.810529263,GE10,Regulatory T Cells
4524,CXCR6,0.225518483,2.283391998,0.31007163,0.708015079,GE10,Regulatory T Cells
4525,CXCR4,0.173296783,2.283391998,0.657043629,1.500288165,GE10,Regulatory T Cells
4526,CXCR3,0.205567847,2.283391998,0.422075103,0.963762913,GE10,Regulatory T Cells
4527,S1PR4,0.137726139,6.150435158,0.215867159,1.327676962,GE10,Regulatory T Cells
4528,LPAR2,0.207431871,6.150435158,0.152376818,0.937183738,GE10,Regulatory T Cells
4529,CXCR6,0.225518483,6.150435158,0.31007163,1.907075455,GE10,Regulatory T Cells
4530,CXCR4,0.278869593,6.150435158,0.657043629,4.041104238,GE10,Regulatory T Cells
4531,CXCR3,0.117480377,6.150435158,0.422075103,2.595945553,GE10,Regulatory T Cells
4532,CCR8,0.239092944,6.150435158,0.173323204,1.066013126,GE10,Regulatory T Cells
4533,CCR7,0.356778914,6.150435158,0.198176688,1.218872867,GE10,Regulatory T Cells
4534,CCR6,0.231375926,6.150435158,0.154113306,0.947863895,GE10,Regulatory T Cells
4535,CCR5,0.189389147,6.150435158,0.094638593,0.582068532,GE10,Regulatory T Cells
4536,CCR4,0.224542991,6.150435158,0.148686781,0.914488405,GE10,Regulatory T Cells
4537,TNFRSF1B,0.275932202,1.273277148,0.609832863,0.776486249,GE10,Regulatory T Cells
4538,ANXA6,0.136650637,1.844095601,0.416214456,0.767539248,GE10,Regulatory T Cells
4539,PTPN6,0.436140145,2.061529074,0.258302583,0.532498285,GE10,Regulatory T Cells
4540,ITGB1,0.223456103,2.701612839,0.40395051,1.091317884,GE10,Regulatory T Cells
4541,ITGB2,0.267106333,2.701612839,0.484046017,1.307704934,GE10,Regulatory T Cells
4542,ITGB2,0.061130086,2.098748306,0.484046017,1.015890758,GE10,Regulatory T Cells
